cut_month,disbursement_month,loan_term,interest_rate,agency_code,agency_name,product_code,product_name,credit_status,loan_amount,loan_amount_count,outstanding_balance,count_records
202309,202304,60,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,5876,1
202309,202304,60,0.1,50,Whitby,4,Travel,Excellent,0,0,4419,1
202309,202305,12,0.05,50,Whitby,1,Education,Excellent,0,0,349,1
202309,202305,12,0.08,10,Toronto,2,General,Excellent,0,0,3080,1
202309,202305,12,0.09,20,North York,3,Taxes loan,Bad debt,0,0,9460,1
202309,202305,24,0.05,20,North York,1,Education,Excellent,0,0,7637,1
202309,202305,24,0.09,20,North York,3,Taxes loan,Excellent,0,0,4734,1
202309,202305,36,0.05,20,North York,1,Education,Excellent,0,0,2733,1
202309,202305,36,0.05,50,Whitby,1,Education,Excellent,0,0,5358,1
202309,202305,36,0.08,30,Missisauga,2,General,Excellent,0,0,5194,1
202309,202305,36,0.08,40,Pickering,2,General,Excellent,0,0,801,1
202309,202305,36,0.08,50,Whitby,2,General,Excellent,0,0,8696,2
202309,202305,48,0.05,20,North York,1,Education,Excellent,0,0,2116,1
202309,202305,48,0.1,10,Toronto,4,Travel,Excellent,0,0,7578,1
202309,202305,60,0.08,10,Toronto,2,General,Bad debt,0,0,9300,1
202309,202305,60,0.08,20,North York,2,General,Excellent,0,0,9223,1
202309,202305,60,0.08,50,Whitby,2,General,Excellent,0,0,11122,2
202309,202305,60,0.09,30,Missisauga,3,Taxes loan,Excellent,0,0,5933,1
202309,202305,60,0.09,40,Pickering,3,Taxes loan,Bad debt,0,0,4470,1
202309,202305,60,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,8469,1
202309,202306,12,0.08,40,Pickering,2,General,Excellent,0,0,3385,1
202309,202306,12,0.1,40,Pickering,4,Travel,Excellent,0,0,2892,1
202309,202306,24,0.05,10,Toronto,1,Education,Excellent,0,0,8073,1
202309,202306,24,0.05,20,North York,1,Education,Excellent,0,0,8513,1
202309,202306,24,0.05,30,Missisauga,1,Education,Excellent,0,0,836,1
202309,202306,24,0.08,20,North York,2,General,Excellent,0,0,5760,1
202309,202306,36,0.08,10,Toronto,2,General,Excellent,0,0,1656,1
202309,202306,36,0.08,20,North York,2,General,Bad debt,0,0,3050,1
202309,202306,36,0.08,30,Missisauga,2,General,Regular,0,0,6876,1
202309,202306,36,0.08,40,Pickering,2,General,Excellent,0,0,14789,2
202309,202306,48,0.08,10,Toronto,2,General,Excellent,0,0,3539,1
202309,202306,48,0.08,20,North York,2,General,Excellent,0,0,6416,1
202309,202306,48,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,3164,1
202309,202306,48,0.1,10,Toronto,4,Travel,Excellent,0,0,5947,1
202309,202306,60,0.05,50,Whitby,1,Education,Excellent,0,0,5600,2
202309,202306,60,0.08,10,Toronto,2,General,Excellent,0,0,1994,1
202309,202306,60,0.08,40,Pickering,2,General,Excellent,0,0,7316,1
202309,202306,60,0.09,20,North York,3,Taxes loan,Excellent,0,0,2898,1
202309,202307,12,0.05,30,Missisauga,1,Education,Excellent,0,0,2619,1
202309,202307,12,0.05,50,Whitby,1,Education,Excellent,0,0,9279,2
202309,202307,12,0.08,20,North York,2,General,Doubtful 31-40,0,0,4580,1
202309,202307,12,0.09,20,North York,3,Taxes loan,Excellent,0,0,2258,1
202309,202307,12,0.09,50,Whitby,3,Taxes loan,Excellent,0,0,6833,1
202309,202307,24,0.05,40,Pickering,1,Education,Excellent,0,0,6976,1
202309,202307,24,0.05,50,Whitby,1,Education,Excellent,0,0,5237,1
202309,202307,24,0.08,20,North York,2,General,Excellent,0,0,11587,2
202309,202307,24,0.08,40,Pickering,2,General,Excellent,0,0,8036,1
202309,202307,24,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,3434,1
202309,202307,24,0.1,40,Pickering,4,Travel,Excellent,0,0,4417,1
202309,202307,36,0.08,20,North York,2,General,Excellent,0,0,15777,3
202309,202307,36,0.08,50,Whitby,2,General,Excellent,0,0,9371,1
202309,202307,48,0.05,20,North York,1,Education,Excellent,0,0,2367,1
202309,202307,48,0.05,20,North York,1,Education,Regular,0,0,8378,1
202309,202307,48,0.08,20,North York,2,General,Doubtful 31-40,0,0,5310,1
202309,202307,48,0.08,20,North York,2,General,Excellent,0,0,10038,2
202309,202307,48,0.08,50,Whitby,2,General,Excellent,0,0,3741,1
202309,202307,60,0.05,30,Missisauga,1,Education,Excellent,0,0,3862,1
202309,202307,60,0.05,50,Whitby,1,Education,Doubtful 31-40,0,0,560,1
202309,202307,60,0.05,50,Whitby,1,Education,Excellent,0,0,4648,1
202309,202307,60,0.08,50,Whitby,2,General,Excellent,0,0,4698,1
202309,202307,60,0.09,20,North York,3,Taxes loan,Excellent,0,0,5635,1
202309,202307,60,0.1,40,Pickering,4,Travel,Excellent,0,0,3876,1
202309,202308,12,0.05,10,Toronto,1,Education,Excellent,0,0,9158,1
202309,202308,12,0.05,30,Missisauga,1,Education,Excellent,0,0,7899,1
202309,202308,12,0.05,40,Pickering,1,Education,Excellent,0,0,4188,1
202309,202308,12,0.05,50,Whitby,1,Education,Excellent,0,0,863,1
202309,202308,12,0.05,50,Whitby,1,Education,Regular,0,0,720,1
202309,202308,12,0.08,20,North York,2,General,Excellent,0,0,1986,1
202309,202308,12,0.08,40,Pickering,2,General,Excellent,0,0,3936,1
202309,202308,12,0.09,30,Missisauga,3,Taxes loan,Excellent,0,0,7507,1
202309,202308,12,0.1,40,Pickering,4,Travel,Excellent,0,0,8633,1
202309,202308,24,0.05,10,Toronto,1,Education,Excellent,0,0,6030,1
202309,202308,24,0.05,50,Whitby,1,Education,Excellent,0,0,11820,2
202309,202308,24,0.08,40,Pickering,2,General,Excellent,0,0,8537,1
202309,202308,36,0.05,40,Pickering,1,Education,Excellent,0,0,3390,1
202309,202308,36,0.05,50,Whitby,1,Education,Excellent,0,0,8611,1
202309,202308,36,0.08,40,Pickering,2,General,Excellent,0,0,6193,1
202309,202308,36,0.08,50,Whitby,2,General,Excellent,0,0,2165,1
202309,202308,48,0.05,10,Toronto,1,Education,Excellent,0,0,4513,1
202309,202308,48,0.05,30,Missisauga,1,Education,Excellent,0,0,8830,1
202309,202308,48,0.08,20,North York,2,General,Excellent,0,0,3801,1
202309,202308,48,0.1,40,Pickering,4,Travel,Excellent,0,0,7952,1
202309,202308,60,0.05,40,Pickering,1,Education,Excellent,0,0,9458,1
202309,202308,60,0.08,20,North York,2,General,Excellent,0,0,15150,2
202309,202308,60,0.08,40,Pickering,2,General,Excellent,0,0,8226,1
202309,202308,60,0.08,50,Whitby,2,General,Excellent,0,0,7161,1
202309,202308,60,0.09,20,North York,3,Taxes loan,Excellent,0,0,1864,1
202309,202308,60,0.09,50,Whitby,3,Taxes loan,Excellent,0,0,7232,1
202309,202308,60,0.1,10,Toronto,4,Travel,Excellent,0,0,2299,1
202309,202308,60,0.1,20,North York,4,Travel,Excellent,0,0,6741,1
202309,202309,12,0.05,10,Toronto,1,Education,Excellent,1930,1,1930,1
202309,202309,12,0.05,30,Missisauga,1,Education,Excellent,10560,2,10560,2
202309,202309,12,0.05,50,Whitby,1,Education,Excellent,6800,1,6800,1
202309,202309,12,0.08,20,North York,2,General,Excellent,4140,1,4140,1
202309,202309,12,0.08,30,Missisauga,2,General,Excellent,8210,2,8210,2
202309,202309,24,0.05,10,Toronto,1,Education,Excellent,3510,1,3510,1
202309,202309,24,0.05,30,Missisauga,1,Education,Excellent,12160,2,12160,2
202309,202309,24,0.05,50,Whitby,1,Education,Excellent,3930,1,3930,1
202309,202309,24,0.08,20,North York,2,General,Excellent,3350,1,3350,1
202309,202309,24,0.08,30,Missisauga,2,General,Excellent,9150,1,9150,1
202309,202309,24,0.09,40,Pickering,3,Taxes loan,Excellent,1540,1,1540,1
202309,202309,36,0.05,30,Missisauga,1,Education,Excellent,1550,1,1550,1
202309,202309,36,0.05,40,Pickering,1,Education,Excellent,8210,1,8210,1
202309,202309,36,0.08,30,Missisauga,2,General,Excellent,6220,1,6220,1
202309,202309,36,0.08,40,Pickering,2,General,Excellent,5270,1,5270,1
202309,202309,36,0.09,30,Missisauga,3,Taxes loan,Excellent,3100,1,3100,1
202309,202309,48,0.05,10,Toronto,1,Education,Excellent,2440,1,2440,1
202309,202309,48,0.05,20,North York,1,Education,Excellent,7130,1,7130,1
202309,202309,48,0.08,20,North York,2,General,Excellent,7260,1,7260,1
202309,202309,48,0.08,50,Whitby,2,General,Excellent,9120,1,9120,1
202309,202309,48,0.09,20,North York,3,Taxes loan,Excellent,8370,1,8370,1
202309,202309,60,0.05,30,Missisauga,1,Education,Excellent,3460,1,3460,1
202309,202309,60,0.05,40,Pickering,1,Education,Excellent,8100,1,8100,1
202309,202309,60,0.08,10,Toronto,2,General,Excellent,8600,1,8600,1
202309,202309,60,0.08,50,Whitby,2,General,Excellent,5950,1,5950,1
202309,202309,60,0.1,40,Pickering,4,Travel,Excellent,6020,1,6020,1
202310,202201,24,0.05,20,North York,1,Education,Excellent,0,0,224,1
202310,202201,24,0.05,40,Pickering,1,Education,Excellent,0,0,1131,1
202310,202201,24,0.08,30,Missisauga,2,General,Excellent,0,0,546,1
202310,202201,24,0.08,40,Pickering,2,General,Excellent,0,0,744,1
202310,202201,24,0.08,50,Whitby,2,General,Excellent,0,0,230,1
202310,202201,24,0.09,50,Whitby,3,Taxes loan,Excellent,0,0,631,2
202310,202201,36,0.08,20,North York,2,General,Excellent,0,0,1582,1
202310,202201,36,0.1,20,North York,4,Travel,Excellent,0,0,3104,1
202310,202201,36,0.1,50,Whitby,4,Travel,Excellent,0,0,852,1
202310,202201,48,0.05,30,Missisauga,1,Education,Excellent,0,0,2259,1
202310,202201,48,0.08,10,Toronto,2,General,Excellent,0,0,336,1
202310,202201,48,0.1,10,Toronto,4,Travel,Excellent,0,0,1050,1
202310,202201,60,0.08,50,Whitby,2,General,Excellent,0,0,3672,1
202310,202201,60,0.09,30,Missisauga,3,Taxes loan,Excellent,0,0,3834,1
202310,202201,60,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,4295,1
202310,202201,60,0.1,20,North York,4,Travel,Excellent,0,0,3630,1
202310,202202,24,0.05,30,Missisauga,1,Education,Excellent,0,0,828,1
202310,202202,24,0.08,50,Whitby,2,General,Excellent,0,0,674,1
202310,202202,24,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,1115,1
202310,202202,36,0.05,40,Pickering,1,Education,Bad debt,0,0,9148,1
202310,202202,36,0.05,50,Whitby,1,Education,Excellent,0,0,3347,1
202310,202202,36,0.08,10,Toronto,2,General,Excellent,0,0,734,1
202310,202202,36,0.08,50,Whitby,2,General,Excellent,0,0,2479,1
202310,202202,48,0.05,10,Toronto,1,Education,Excellent,0,0,589,1
202310,202202,48,0.05,20,North York,1,Education,Excellent,0,0,1239,1
202310,202202,48,0.08,40,Pickering,2,General,Excellent,0,0,1647,1
202310,202202,48,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,513,1
202310,202202,48,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,3507,1
202310,202202,48,0.1,20,North York,4,Travel,Excellent,0,0,6171,1
202310,202202,60,0.08,40,Pickering,2,General,Excellent,0,0,1015,1
202310,202202,60,0.08,50,Whitby,2,General,Excellent,0,0,6977,2
202310,202202,60,0.1,10,Toronto,4,Travel,Excellent,0,0,5199,1
202310,202203,12,0.08,40,Pickering,2,General,Excellent,0,0,1030,1
202310,202203,24,0.05,30,Missisauga,1,Education,Excellent,0,0,1691,1
202310,202203,24,0.08,30,Missisauga,2,General,Excellent,0,0,2080,2
202310,202203,24,0.1,30,Missisauga,4,Travel,Bad debt,0,0,4252,1
202310,202203,24,0.1,50,Whitby,4,Travel,Excellent,0,0,1669,1
202310,202203,36,0.05,40,Pickering,1,Education,Excellent,0,0,883,1
202310,202203,36,0.08,10,Toronto,2,General,Excellent,0,0,436,1
202310,202203,36,0.08,50,Whitby,2,General,Excellent,0,0,3308,1
202310,202203,36,0.09,20,North York,3,Taxes loan,Excellent,0,0,2609,1
202310,202203,36,0.1,30,Missisauga,4,Travel,Excellent,0,0,596,1
202310,202203,48,0.05,10,Toronto,1,Education,Excellent,0,0,3660,1
202310,202203,48,0.05,20,North York,1,Education,Excellent,0,0,3371,1
202310,202203,48,0.05,50,Whitby,1,Education,Excellent,0,0,3873,1
202310,202203,48,0.08,20,North York,2,General,Excellent,0,0,4075,1
202310,202203,48,0.08,30,Missisauga,2,General,Excellent,0,0,6379,1
202310,202203,48,0.08,40,Pickering,2,General,Excellent,0,0,2541,1
202310,202203,60,0.05,20,North York,1,Education,Excellent,0,0,3542,1
202310,202203,60,0.08,40,Pickering,2,General,Bad debt,0,0,4289,1
202310,202203,60,0.09,10,Toronto,3,Taxes loan,Bad debt,0,0,5461,1
202310,202203,60,0.1,40,Pickering,4,Travel,Excellent,0,0,2161,1
202310,202203,60,0.1,50,Whitby,4,Travel,Excellent,0,0,5198,1
202310,202204,24,0.05,30,Missisauga,1,Education,Excellent,0,0,793,1
202310,202204,24,0.08,30,Missisauga,2,General,Excellent,0,0,381,1
202310,202204,36,0.05,30,Missisauga,1,Education,Excellent,0,0,2707,1
202310,202204,36,0.05,50,Whitby,1,Education,Excellent,0,0,2323,1
202310,202204,36,0.08,30,Missisauga,2,General,Excellent,0,0,5356,2
202310,202204,36,0.08,50,Whitby,2,General,Excellent,0,0,2903,1
202310,202204,36,0.09,20,North York,3,Taxes loan,Excellent,0,0,426,1
202310,202204,36,0.09,50,Whitby,3,Taxes loan,Excellent,0,0,1296,1
202310,202204,36,0.1,30,Missisauga,4,Travel,Bad debt,0,0,6463,1
202310,202204,48,0.05,30,Missisauga,1,Education,Excellent,0,0,1250,1
202310,202204,48,0.08,10,Toronto,2,General,Excellent,0,0,1012,1
202310,202204,48,0.08,20,North York,2,General,Excellent,0,0,5005,1
202310,202204,48,0.09,30,Missisauga,3,Taxes loan,Excellent,0,0,3491,1
202310,202204,60,0.05,10,Toronto,1,Education,Excellent,0,0,1516,1
202310,202204,60,0.05,40,Pickering,1,Education,Excellent,0,0,2590,1
202310,202204,60,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,1505,1
202310,202205,24,0.05,30,Missisauga,1,Education,Excellent,0,0,2688,1
202310,202205,24,0.05,50,Whitby,1,Education,Excellent,0,0,3593,2
202310,202205,24,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,850,1
202310,202205,24,0.09,50,Whitby,3,Taxes loan,Excellent,0,0,627,1
202310,202205,24,0.1,20,North York,4,Travel,Excellent,0,0,2206,1
202310,202205,36,0.05,20,North York,1,Education,Bad debt,0,0,4941,1
202310,202205,36,0.08,20,North York,2,General,Excellent,0,0,5039,1
202310,202205,36,0.09,30,Missisauga,3,Taxes loan,Excellent,0,0,1733,1
202310,202205,48,0.05,20,North York,1,Education,Excellent,0,0,6998,2
202310,202205,48,0.08,30,Missisauga,2,General,Excellent,0,0,3994,2
202310,202205,60,0.05,20,North York,1,Education,Excellent,0,0,2914,1
202310,202205,60,0.08,20,North York,2,General,Excellent,0,0,6508,1
202310,202205,60,0.08,30,Missisauga,2,General,Excellent,0,0,7513,1
202310,202206,12,0.08,40,Pickering,2,General,Bad debt,0,0,6560,1
202310,202206,24,0.05,30,Missisauga,1,Education,Excellent,0,0,358,1
202310,202206,24,0.08,20,North York,2,General,Excellent,0,0,2012,1
202310,202206,24,0.08,30,Missisauga,2,General,Excellent,0,0,1032,1
202310,202206,24,0.08,50,Whitby,2,General,Excellent,0,0,1137,1
202310,202206,24,0.1,40,Pickering,4,Travel,Excellent,0,0,1621,1
202310,202206,36,0.05,10,Toronto,1,Education,Excellent,0,0,4597,1
202310,202206,36,0.05,40,Pickering,1,Education,Excellent,0,0,2215,2
202310,202206,36,0.08,10,Toronto,2,General,Excellent,0,0,561,1
202310,202206,36,0.08,40,Pickering,2,General,Excellent,0,0,5252,1
202310,202206,36,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,2036,1
202310,202206,36,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,4349,1
202310,202206,36,0.09,50,Whitby,3,Taxes loan,Excellent,0,0,3066,1
202310,202206,48,0.05,10,Toronto,1,Education,Excellent,0,0,7270,2
202310,202206,48,0.08,30,Missisauga,2,General,Bad debt,0,0,3531,1
202310,202206,48,0.08,50,Whitby,2,General,Excellent,0,0,5856,1
202310,202206,48,0.09,50,Whitby,3,Taxes loan,Excellent,0,0,1390,1
202310,202206,60,0.05,20,North York,1,Education,Excellent,0,0,6285,1
202310,202206,60,0.05,30,Missisauga,1,Education,Excellent,0,0,11629,3
202310,202206,60,0.05,50,Whitby,1,Education,Excellent,0,0,825,1
202310,202206,60,0.09,20,North York,3,Taxes loan,Excellent,0,0,6048,1
202310,202206,60,0.09,30,Missisauga,3,Taxes loan,Bad debt,0,0,7680,1
202310,202207,24,0.08,40,Pickering,2,General,Excellent,0,0,1854,1
202310,202207,24,0.08,50,Whitby,2,General,Excellent,0,0,2953,1
202310,202207,24,0.09,30,Missisauga,3,Taxes loan,Excellent,0,0,2947,1
202310,202207,24,0.09,50,Whitby,3,Taxes loan,Excellent,0,0,1453,1
202310,202207,36,0.05,20,North York,1,Education,Excellent,0,0,1732,1
202310,202207,36,0.05,40,Pickering,1,Education,Excellent,0,0,5725,1
202310,202207,36,0.08,10,Toronto,2,General,Excellent,0,0,2124,1
202310,202207,36,0.08,30,Missisauga,2,General,Excellent,0,0,2001,1
202310,202207,36,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,3386,1
202310,202207,48,0.05,30,Missisauga,1,Education,Excellent,0,0,6661,1
202310,202207,48,0.05,40,Pickering,1,Education,Excellent,0,0,4471,1
202310,202207,48,0.09,20,North York,3,Taxes loan,Excellent,0,0,3799,1
202310,202207,60,0.05,50,Whitby,1,Education,Excellent,0,0,2249,1
202310,202207,60,0.08,10,Toronto,2,General,Excellent,0,0,463,1
202310,202207,60,0.08,30,Missisauga,2,General,Excellent,0,0,11609,2
202310,202207,60,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,3975,1
202310,202207,60,0.09,20,North York,3,Taxes loan,Excellent,0,0,4338,1
202310,202207,60,0.1,40,Pickering,4,Travel,Bad debt,0,0,2748,1
202310,202208,12,0.09,40,Pickering,3,Taxes loan,Regular,0,0,4443,1
202310,202208,24,0.05,50,Whitby,1,Education,Excellent,0,0,1548,1
202310,202208,24,0.08,30,Missisauga,2,General,Excellent,0,0,1181,1
202310,202208,24,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,1890,1
202310,202208,24,0.09,20,North York,3,Taxes loan,Excellent,0,0,4003,2
202310,202208,36,0.05,20,North York,1,Education,Excellent,0,0,1276,1
202310,202208,36,0.08,10,Toronto,2,General,Excellent,0,0,4922,1
202310,202208,36,0.08,30,Missisauga,2,General,Excellent,0,0,4142,1
202310,202208,36,0.08,50,Whitby,2,General,Excellent,0,0,869,1
202310,202208,36,0.09,30,Missisauga,3,Taxes loan,Excellent,0,0,4678,1
202310,202208,36,0.09,40,Pickering,3,Taxes loan,Doubtful 51-60,0,0,8056,1
202310,202208,48,0.08,30,Missisauga,2,General,Excellent,0,0,4405,1
202310,202208,48,0.1,10,Toronto,4,Travel,Excellent,0,0,2304,1
202310,202208,60,0.05,10,Toronto,1,Education,Excellent,0,0,465,1
202310,202208,60,0.05,30,Missisauga,1,Education,Excellent,0,0,6631,1
202310,202208,60,0.08,50,Whitby,2,General,Excellent,0,0,6167,1
202310,202209,12,0.08,10,Toronto,2,General,Doubtful 41-50,0,0,3179,1
202310,202209,24,0.05,50,Whitby,1,Education,Excellent,0,0,546,1
202310,202209,24,0.08,20,North York,2,General,Excellent,0,0,698,1
202310,202209,24,0.08,30,Missisauga,2,General,Excellent,0,0,535,1
202310,202209,24,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,3648,1
202310,202209,36,0.05,40,Pickering,1,Education,Excellent,0,0,6494,1
202310,202209,36,0.08,10,Toronto,2,General,Excellent,0,0,9644,3
202310,202209,36,0.08,20,North York,2,General,Excellent,0,0,1025,1
202310,202209,36,0.09,20,North York,3,Taxes loan,Excellent,0,0,1158,1
202310,202209,36,0.1,50,Whitby,4,Travel,Excellent,0,0,3687,1
202310,202209,48,0.08,20,North York,2,General,Excellent,0,0,2416,1
202310,202209,48,0.09,30,Missisauga,3,Taxes loan,Excellent,0,0,3802,1
202310,202209,48,0.09,50,Whitby,3,Taxes loan,Excellent,0,0,3787,1
202310,202209,48,0.1,30,Missisauga,4,Travel,Excellent,0,0,2815,1
202310,202209,60,0.05,40,Pickering,1,Education,Excellent,0,0,7115,1
202310,202209,60,0.08,30,Missisauga,2,General,Excellent,0,0,8720,2
202310,202209,60,0.08,30,Missisauga,2,General,Regular,0,0,4776,1
202310,202209,60,0.08,50,Whitby,2,General,Bad debt,0,0,6098,1
202310,202209,60,0.09,50,Whitby,3,Taxes loan,Excellent,0,0,2754,1
202310,202209,60,0.1,10,Toronto,4,Travel,Excellent,0,0,6686,1
202310,202209,60,0.1,40,Pickering,4,Travel,Excellent,0,0,798,1
202310,202210,12,0.05,30,Missisauga,1,Education,Excellent,0,0,0,1
202310,202210,12,0.08,30,Missisauga,2,General,Excellent,0,0,0,1
202310,202210,12,0.08,50,Whitby,2,General,Excellent,0,0,0,1
202310,202210,12,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,2305,1
202310,202210,24,0.05,10,Toronto,1,Education,Excellent,0,0,4145,1
202310,202210,24,0.05,40,Pickering,1,Education,Excellent,0,0,2721,1
202310,202210,24,0.08,30,Missisauga,2,General,Excellent,0,0,1824,1
202310,202210,24,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,3259,1
202310,202210,24,0.1,20,North York,4,Travel,Excellent,0,0,1810,1
202310,202210,36,0.05,50,Whitby,1,Education,Bad debt,0,0,7043,1
202310,202210,36,0.05,50,Whitby,1,Education,Excellent,0,0,621,1
202310,202210,36,0.08,10,Toronto,2,General,Excellent,0,0,6893,2
202310,202210,36,0.08,40,Pickering,2,General,Excellent,0,0,3776,1
202310,202210,36,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,2060,1
202310,202210,48,0.05,40,Pickering,1,Education,Excellent,0,0,1536,2
202310,202210,48,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,751,1
202310,202210,48,0.1,50,Whitby,4,Travel,Excellent,0,0,7577,1
202310,202210,60,0.05,10,Toronto,1,Education,Excellent,0,0,1220,1
202310,202210,60,0.05,20,North York,1,Education,Excellent,0,0,14905,2
202310,202210,60,0.05,30,Missisauga,1,Education,Excellent,0,0,901,1
202310,202210,60,0.05,50,Whitby,1,Education,Excellent,0,0,6145,1
202310,202210,60,0.08,30,Missisauga,2,General,Excellent,0,0,2209,1
202310,202210,60,0.08,40,Pickering,2,General,Excellent,0,0,4302,1
202310,202210,60,0.08,50,Whitby,2,General,Excellent,0,0,13006,2
202310,202210,60,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,1951,1
202310,202210,60,0.09,30,Missisauga,3,Taxes loan,Excellent,0,0,4462,1
202310,202211,12,0.05,20,North York,1,Education,Excellent,0,0,728,2
202310,202211,12,0.05,40,Pickering,1,Education,Excellent,0,0,471,1
202310,202211,12,0.05,50,Whitby,1,Education,Excellent,0,0,1256,2
202310,202211,12,0.08,50,Whitby,2,General,Excellent,0,0,659,1
202310,202211,12,0.1,40,Pickering,4,Travel,Bad debt,0,0,6519,1
202310,202211,24,0.05,20,North York,1,Education,Excellent,0,0,2687,1
202310,202211,24,0.05,40,Pickering,1,Education,Excellent,0,0,1362,1
202310,202211,24,0.08,30,Missisauga,2,General,Excellent,0,0,6286,2
202310,202211,24,0.08,40,Pickering,2,General,Excellent,0,0,5243,1
202310,202211,24,0.08,50,Whitby,2,General,Excellent,0,0,5288,1
202310,202211,24,0.09,20,North York,3,Taxes loan,Excellent,0,0,5125,1
202310,202211,24,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,3862,1
202310,202211,24,0.1,10,Toronto,4,Travel,Excellent,0,0,5769,2
202310,202211,36,0.05,10,Toronto,1,Education,Excellent,0,0,8343,2
202310,202211,36,0.08,40,Pickering,2,General,Excellent,0,0,2625,1
202310,202211,48,0.05,10,Toronto,1,Education,Excellent,0,0,1056,1
202310,202211,48,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,520,1
202310,202211,48,0.1,10,Toronto,4,Travel,Excellent,0,0,3967,1
202310,202211,48,0.1,20,North York,4,Travel,Excellent,0,0,2204,1
202310,202211,60,0.08,40,Pickering,2,General,Excellent,0,0,4217,1
202310,202211,60,0.08,50,Whitby,2,General,Bad debt,0,0,5158,1
202310,202211,60,0.08,50,Whitby,2,General,Excellent,0,0,12432,2
202310,202212,12,0.05,20,North York,1,Education,Excellent,0,0,1252,1
202310,202212,12,0.08,20,North York,2,General,Excellent,0,0,3108,3
202310,202212,24,0.05,20,North York,1,Education,Excellent,0,0,5698,1
202310,202212,24,0.05,30,Missisauga,1,Education,Bad debt,0,0,8590,1
202310,202212,24,0.08,10,Toronto,2,General,Excellent,0,0,325,1
202310,202212,24,0.08,50,Whitby,2,General,Excellent,0,0,3446,1
202310,202212,24,0.1,40,Pickering,4,Travel,Excellent,0,0,2508,1
202310,202212,36,0.05,20,North York,1,Education,Excellent,0,0,6242,1
202310,202212,36,0.08,20,North York,2,General,Excellent,0,0,5130,1
202310,202212,36,0.08,30,Missisauga,2,General,Bad debt,0,0,7929,1
202310,202212,36,0.08,30,Missisauga,2,General,Excellent,0,0,5607,2
202310,202212,36,0.08,40,Pickering,2,General,Excellent,0,0,4847,1
202310,202212,36,0.09,50,Whitby,3,Taxes loan,Excellent,0,0,1916,1
202310,202212,48,0.08,10,Toronto,2,General,Excellent,0,0,7533,1
202310,202212,48,0.08,40,Pickering,2,General,Excellent,0,0,6847,1
202310,202212,48,0.09,20,North York,3,Taxes loan,Bad debt,0,0,5571,1
202310,202212,48,0.09,50,Whitby,3,Taxes loan,Excellent,0,0,3469,1
202310,202212,60,0.05,50,Whitby,1,Education,Excellent,0,0,3553,1
202310,202212,60,0.08,30,Missisauga,2,General,Excellent,0,0,5837,1
202310,202212,60,0.08,50,Whitby,2,General,Excellent,0,0,2175,1
202310,202301,12,0.05,40,Pickering,1,Education,Excellent,0,0,2042,1
202310,202301,12,0.05,50,Whitby,1,Education,Excellent,0,0,1698,1
202310,202301,12,0.08,20,North York,2,General,Excellent,0,0,211,1
202310,202301,12,0.1,30,Missisauga,4,Travel,Excellent,0,0,791,1
202310,202301,24,0.05,40,Pickering,1,Education,Excellent,0,0,1012,1
202310,202301,24,0.09,30,Missisauga,3,Taxes loan,Excellent,0,0,5612,1
202310,202301,24,0.09,50,Whitby,3,Taxes loan,Excellent,0,0,4695,1
202310,202301,36,0.05,50,Whitby,1,Education,Regular,0,0,1792,1
202310,202301,36,0.08,20,North York,2,General,Excellent,0,0,7109,1
202310,202301,36,0.09,30,Missisauga,3,Taxes loan,Excellent,0,0,1673,1
202310,202301,48,0.05,40,Pickering,1,Education,Excellent,0,0,3872,1
202310,202301,48,0.08,10,Toronto,2,General,Excellent,0,0,13692,2
202310,202301,48,0.08,20,North York,2,General,Excellent,0,0,4321,1
202310,202301,48,0.08,50,Whitby,2,General,Excellent,0,0,1596,1
202310,202301,48,0.09,30,Missisauga,3,Taxes loan,Excellent,0,0,7137,1
202310,202301,48,0.09,40,Pickering,3,Taxes loan,Doubtful 41-50,0,0,5057,1
202310,202301,48,0.09,50,Whitby,3,Taxes loan,Excellent,0,0,4562,1
202310,202301,48,0.1,10,Toronto,4,Travel,Excellent,0,0,6092,1
202310,202301,48,0.1,50,Whitby,4,Travel,Excellent,0,0,2642,1
