cut_month,num_product,disbursement_date,end_date,days_past_due,loan_term,amortization,loan_amount,interest_rate,installment_amount,outstanding_balance,agency_code,agency_name,product_code,product_name
202303,1179,16/09/2022,16/09/2023,14,12,30,3790,0.08,329.6861,3485,10,Toronto,2,General
202304,1179,16/09/2022,16/09/2023,44,12,30,3790,0.08,329.6861,3485,10,Toronto,2,General
202305,1179,16/09/2022,16/09/2023,74,12,30,3790,0.08,329.6861,3485,10,Toronto,2,General
202306,1179,16/09/2022,16/09/2023,104,12,30,3790,0.08,329.6861,3485,10,Toronto,2,General
202307,1179,16/09/2022,16/09/2023,134,12,30,3790,0.08,329.6861,3485,10,Toronto,2,General
202308,1179,16/09/2022,16/09/2023,0,12,30,3790,0.08,329.6861,3179,10,Toronto,2,General
202309,1179,16/09/2022,16/09/2023,14,12,30,3790,0.08,329.6861,3179,10,Toronto,2,General
202310,1179,16/09/2022,16/09/2023,44,12,30,3790,0.08,329.6861,3179,10,Toronto,2,General
202311,1179,16/09/2022,16/09/2023,74,12,30,3790,0.08,329.6861,3179,10,Toronto,2,General
202312,1179,16/09/2022,16/09/2023,104,12,30,3790,0.08,329.6861,3179,10,Toronto,2,General
202401,1179,16/09/2022,16/09/2023,134,12,30,3790,0.08,329.6861,3179,10,Toronto,2,General
202402,1179,16/09/2022,16/09/2023,164,12,30,3790,0.08,329.6861,3179,10,Toronto,2,General
202403,1179,16/09/2022,16/09/2023,194,12,30,3790,0.08,329.6861,3179,10,Toronto,2,General
202404,1179,16/09/2022,16/09/2023,224,12,30,3790,0.08,329.6861,3179,10,Toronto,2,General
202405,1179,16/09/2022,16/09/2023,254,12,30,3790,0.08,329.6861,3179,10,Toronto,2,General
202406,1179,16/09/2022,16/09/2023,284,12,30,3790,0.08,329.6861,3179,10,Toronto,2,General
202407,1179,16/09/2022,16/09/2023,314,12,30,3790,0.08,329.6861,3179,10,Toronto,2,General
202408,1179,16/09/2022,16/09/2023,344,12,30,3790,0.08,329.6861,3179,10,Toronto,2,General
202409,1179,16/09/2022,16/09/2023,374,12,30,3790,0.08,329.6861,3179,10,Toronto,2,General
202410,1179,16/09/2022,16/09/2023,404,12,30,3790,0.08,329.6861,3179,10,Toronto,2,General
202411,1179,16/09/2022,16/09/2023,434,12,30,3790,0.08,329.6861,3179,10,Toronto,2,General
202412,1179,16/09/2022,16/09/2023,464,12,30,3790,0.08,329.6861,3179,10,Toronto,2,General
202501,1179,16/09/2022,16/09/2023,494,12,30,3790,0.08,329.6861,3179,10,Toronto,2,General
202502,1179,16/09/2022,16/09/2023,524,12,30,3790,0.08,329.6861,3179,10,Toronto,2,General
202503,1179,16/09/2022,16/09/2023,554,12,30,3790,0.08,329.6861,3179,10,Toronto,2,General
202504,1179,16/09/2022,16/09/2023,584,12,30,3790,0.08,329.6861,3179,10,Toronto,2,General
202310,1180,03/10/2023,03/10/2027,0,48,30,7970,0.05,183.5435,7970,40,Pickering,1,Education
202311,1180,03/10/2023,03/10/2027,0,48,30,7970,0.05,183.5435,7819,40,Pickering,1,Education
202312,1180,03/10/2023,03/10/2027,0,48,30,7970,0.05,183.5435,7668,40,Pickering,1,Education
202401,1180,03/10/2023,03/10/2027,0,48,30,7970,0.05,183.5435,7517,40,Pickering,1,Education
202402,1180,03/10/2023,03/10/2027,0,48,30,7970,0.05,183.5435,7364,40,Pickering,1,Education
202403,1180,03/10/2023,03/10/2027,0,48,30,7970,0.05,183.5435,7212,40,Pickering,1,Education
202404,1180,03/10/2023,03/10/2027,0,48,30,7970,0.05,183.5435,7058,40,Pickering,1,Education
202405,1180,03/10/2023,03/10/2027,0,48,30,7970,0.05,183.5435,6904,40,Pickering,1,Education
202406,1180,03/10/2023,03/10/2027,0,48,30,7970,0.05,183.5435,6749,40,Pickering,1,Education
202407,1180,03/10/2023,03/10/2027,0,48,30,7970,0.05,183.5435,6594,40,Pickering,1,Education
202408,1180,03/10/2023,03/10/2027,0,48,30,7970,0.05,183.5435,6438,40,Pickering,1,Education
202409,1180,03/10/2023,03/10/2027,0,48,30,7970,0.05,183.5435,6281,40,Pickering,1,Education
202410,1180,03/10/2023,03/10/2027,0,48,30,7970,0.05,183.5435,6124,40,Pickering,1,Education
202411,1180,03/10/2023,03/10/2027,0,48,30,7970,0.05,183.5435,5966,40,Pickering,1,Education
202412,1180,03/10/2023,03/10/2027,0,48,30,7970,0.05,183.5435,5807,40,Pickering,1,Education
202501,1180,03/10/2023,03/10/2027,0,48,30,7970,0.05,183.5435,5647,40,Pickering,1,Education
202502,1180,03/10/2023,03/10/2027,0,48,30,7970,0.05,183.5435,5487,40,Pickering,1,Education
202503,1180,03/10/2023,03/10/2027,0,48,30,7970,0.05,183.5435,5327,40,Pickering,1,Education
202504,1180,03/10/2023,03/10/2027,0,48,30,7970,0.05,183.5435,5165,40,Pickering,1,Education
202205,1181,18/05/2022,18/05/2026,0,48,30,2060,0.08,50.2906,2060,30,Missisauga,2,General
202206,1181,18/05/2022,18/05/2026,0,48,30,2060,0.08,50.2906,2023,30,Missisauga,2,General
202207,1181,18/05/2022,18/05/2026,0,48,30,2060,0.08,50.2906,1986,30,Missisauga,2,General
202208,1181,18/05/2022,18/05/2026,0,48,30,2060,0.08,50.2906,1949,30,Missisauga,2,General
202209,1181,18/05/2022,18/05/2026,0,48,30,2060,0.08,50.2906,1912,30,Missisauga,2,General
202210,1181,18/05/2022,18/05/2026,0,48,30,2060,0.08,50.2906,1874,30,Missisauga,2,General
202211,1181,18/05/2022,18/05/2026,0,48,30,2060,0.08,50.2906,1836,30,Missisauga,2,General
202212,1181,18/05/2022,18/05/2026,0,48,30,2060,0.08,50.2906,1798,30,Missisauga,2,General
202301,1181,18/05/2022,18/05/2026,0,48,30,2060,0.08,50.2906,1760,30,Missisauga,2,General
202302,1181,18/05/2022,18/05/2026,0,48,30,2060,0.08,50.2906,1722,30,Missisauga,2,General
202303,1181,18/05/2022,18/05/2026,0,48,30,2060,0.08,50.2906,1683,30,Missisauga,2,General
202304,1181,18/05/2022,18/05/2026,0,48,30,2060,0.08,50.2906,1644,30,Missisauga,2,General
202305,1181,18/05/2022,18/05/2026,0,48,30,2060,0.08,50.2906,1604,30,Missisauga,2,General
202306,1181,18/05/2022,18/05/2026,0,48,30,2060,0.08,50.2906,1565,30,Missisauga,2,General
202307,1181,18/05/2022,18/05/2026,0,48,30,2060,0.08,50.2906,1525,30,Missisauga,2,General
202308,1181,18/05/2022,18/05/2026,0,48,30,2060,0.08,50.2906,1485,30,Missisauga,2,General
202309,1181,18/05/2022,18/05/2026,0,48,30,2060,0.08,50.2906,1444,30,Missisauga,2,General
202310,1181,18/05/2022,18/05/2026,0,48,30,2060,0.08,50.2906,1404,30,Missisauga,2,General
202311,1181,18/05/2022,18/05/2026,0,48,30,2060,0.08,50.2906,1363,30,Missisauga,2,General
202312,1181,18/05/2022,18/05/2026,0,48,30,2060,0.08,50.2906,1322,30,Missisauga,2,General
202401,1181,18/05/2022,18/05/2026,0,48,30,2060,0.08,50.2906,1280,30,Missisauga,2,General
202402,1181,18/05/2022,18/05/2026,0,48,30,2060,0.08,50.2906,1238,30,Missisauga,2,General
202403,1181,18/05/2022,18/05/2026,0,48,30,2060,0.08,50.2906,1196,30,Missisauga,2,General
202404,1181,18/05/2022,18/05/2026,0,48,30,2060,0.08,50.2906,1154,30,Missisauga,2,General
202405,1181,18/05/2022,18/05/2026,0,48,30,2060,0.08,50.2906,1111,30,Missisauga,2,General
202406,1181,18/05/2022,18/05/2026,0,48,30,2060,0.08,50.2906,1069,30,Missisauga,2,General
202407,1181,18/05/2022,18/05/2026,0,48,30,2060,0.08,50.2906,1025,30,Missisauga,2,General
202408,1181,18/05/2022,18/05/2026,0,48,30,2060,0.08,50.2906,982,30,Missisauga,2,General
202409,1181,18/05/2022,18/05/2026,0,48,30,2060,0.08,50.2906,938,30,Missisauga,2,General
202410,1181,18/05/2022,18/05/2026,0,48,30,2060,0.08,50.2906,894,30,Missisauga,2,General
202411,1181,18/05/2022,18/05/2026,0,48,30,2060,0.08,50.2906,850,30,Missisauga,2,General
202412,1181,18/05/2022,18/05/2026,0,48,30,2060,0.08,50.2906,805,30,Missisauga,2,General
202501,1181,18/05/2022,18/05/2026,0,48,30,2060,0.08,50.2906,760,30,Missisauga,2,General
202502,1181,18/05/2022,18/05/2026,0,48,30,2060,0.08,50.2906,715,30,Missisauga,2,General
202503,1181,18/05/2022,18/05/2026,0,48,30,2060,0.08,50.2906,670,30,Missisauga,2,General
202504,1181,18/05/2022,18/05/2026,0,48,30,2060,0.08,50.2906,624,30,Missisauga,2,General
202209,1182,24/09/2022,24/09/2025,0,36,30,1450,0.08,45.4377,1450,10,Toronto,2,General
202210,1182,24/09/2022,24/09/2025,0,36,30,1450,0.08,45.4377,1414,10,Toronto,2,General
202211,1182,24/09/2022,24/09/2025,0,36,30,1450,0.08,45.4377,1378,10,Toronto,2,General
202212,1182,24/09/2022,24/09/2025,0,36,30,1450,0.08,45.4377,1341,10,Toronto,2,General
202301,1182,24/09/2022,24/09/2025,0,36,30,1450,0.08,45.4377,1305,10,Toronto,2,General
202302,1182,24/09/2022,24/09/2025,0,36,30,1450,0.08,45.4377,1268,10,Toronto,2,General
202303,1182,24/09/2022,24/09/2025,0,36,30,1450,0.08,45.4377,1231,10,Toronto,2,General
202304,1182,24/09/2022,24/09/2025,0,36,30,1450,0.08,45.4377,1194,10,Toronto,2,General
202305,1182,24/09/2022,24/09/2025,0,36,30,1450,0.08,45.4377,1157,10,Toronto,2,General
202306,1182,24/09/2022,24/09/2025,0,36,30,1450,0.08,45.4377,1119,10,Toronto,2,General
202307,1182,24/09/2022,24/09/2025,0,36,30,1450,0.08,45.4377,1081,10,Toronto,2,General
202308,1182,24/09/2022,24/09/2025,0,36,30,1450,0.08,45.4377,1043,10,Toronto,2,General
202309,1182,24/09/2022,24/09/2025,0,36,30,1450,0.08,45.4377,1004,10,Toronto,2,General
202310,1182,24/09/2022,24/09/2025,0,36,30,1450,0.08,45.4377,965,10,Toronto,2,General
202311,1182,24/09/2022,24/09/2025,0,36,30,1450,0.08,45.4377,926,10,Toronto,2,General
202312,1182,24/09/2022,24/09/2025,0,36,30,1450,0.08,45.4377,887,10,Toronto,2,General
202401,1182,24/09/2022,24/09/2025,0,36,30,1450,0.08,45.4377,848,10,Toronto,2,General
202402,1182,24/09/2022,24/09/2025,0,36,30,1450,0.08,45.4377,808,10,Toronto,2,General
202403,1182,24/09/2022,24/09/2025,0,36,30,1450,0.08,45.4377,768,10,Toronto,2,General
202404,1182,24/09/2022,24/09/2025,0,36,30,1450,0.08,45.4377,727,10,Toronto,2,General
202405,1182,24/09/2022,24/09/2025,0,36,30,1450,0.08,45.4377,687,10,Toronto,2,General
202406,1182,24/09/2022,24/09/2025,0,36,30,1450,0.08,45.4377,646,10,Toronto,2,General
202407,1182,24/09/2022,24/09/2025,0,36,30,1450,0.08,45.4377,605,10,Toronto,2,General
202408,1182,24/09/2022,24/09/2025,0,36,30,1450,0.08,45.4377,564,10,Toronto,2,General
202409,1182,24/09/2022,24/09/2025,0,36,30,1450,0.08,45.4377,522,10,Toronto,2,General
202410,1182,24/09/2022,24/09/2025,0,36,30,1450,0.08,45.4377,480,10,Toronto,2,General
202411,1182,24/09/2022,24/09/2025,0,36,30,1450,0.08,45.4377,438,10,Toronto,2,General
202412,1182,24/09/2022,24/09/2025,0,36,30,1450,0.08,45.4377,395,10,Toronto,2,General
202501,1182,24/09/2022,24/09/2025,0,36,30,1450,0.08,45.4377,352,10,Toronto,2,General
202502,1182,24/09/2022,24/09/2025,0,36,30,1450,0.08,45.4377,309,10,Toronto,2,General
202503,1182,24/09/2022,24/09/2025,0,36,30,1450,0.08,45.4377,266,10,Toronto,2,General
202504,1182,24/09/2022,24/09/2025,0,36,30,1450,0.08,45.4377,222,10,Toronto,2,General
202404,1183,21/04/2024,21/04/2025,0,12,30,6250,0.08,543.6777,6250,50,Whitby,2,General
202405,1183,21/04/2024,21/04/2025,0,12,30,6250,0.08,543.6777,5747,50,Whitby,2,General
202406,1183,21/04/2024,21/04/2025,0,12,30,6250,0.08,543.6777,5242,50,Whitby,2,General
202407,1183,21/04/2024,21/04/2025,0,12,30,6250,0.08,543.6777,4733,50,Whitby,2,General
202408,1183,21/04/2024,21/04/2025,0,12,30,6250,0.08,543.6777,4221,50,Whitby,2,General
202409,1183,21/04/2024,21/04/2025,0,12,30,6250,0.08,543.6777,3706,50,Whitby,2,General
202410,1183,21/04/2024,21/04/2025,0,12,30,6250,0.08,543.6777,3187,50,Whitby,2,General
202411,1183,21/04/2024,21/04/2025,0,12,30,6250,0.08,543.6777,2664,50,Whitby,2,General
202412,1183,21/04/2024,21/04/2025,0,12,30,6250,0.08,543.6777,2138,50,Whitby,2,General
202501,1183,21/04/2024,21/04/2025,0,12,30,6250,0.08,543.6777,1609,50,Whitby,2,General
202502,1183,21/04/2024,21/04/2025,0,12,30,6250,0.08,543.6777,1076,50,Whitby,2,General
202503,1183,21/04/2024,21/04/2025,0,12,30,6250,0.08,543.6777,540,50,Whitby,2,General
202504,1183,21/04/2024,21/04/2025,0,12,30,6250,0.08,543.6777,0,50,Whitby,2,General
202308,1184,13/08/2023,13/08/2024,0,12,30,9380,0.1,824.651,9380,40,Pickering,4,Travel
202309,1184,13/08/2023,13/08/2024,0,12,30,9380,0.1,824.651,8633,40,Pickering,4,Travel
202310,1184,13/08/2023,13/08/2024,0,12,30,9380,0.1,824.651,7880,40,Pickering,4,Travel
202311,1184,13/08/2023,13/08/2024,0,12,30,9380,0.1,824.651,7121,40,Pickering,4,Travel
202312,1184,13/08/2023,13/08/2024,0,12,30,9380,0.1,824.651,6356,40,Pickering,4,Travel
202401,1184,13/08/2023,13/08/2024,0,12,30,9380,0.1,824.651,5584,40,Pickering,4,Travel
202402,1184,13/08/2023,13/08/2024,0,12,30,9380,0.1,824.651,4806,40,Pickering,4,Travel
202403,1184,13/08/2023,13/08/2024,0,12,30,9380,0.1,824.651,4022,40,Pickering,4,Travel
202404,1184,13/08/2023,13/08/2024,0,12,30,9380,0.1,824.651,3231,40,Pickering,4,Travel
202405,1184,13/08/2023,13/08/2024,0,12,30,9380,0.1,824.651,2433,40,Pickering,4,Travel
202406,1184,13/08/2023,13/08/2024,0,12,30,9380,0.1,824.651,1628,40,Pickering,4,Travel
202407,1184,13/08/2023,13/08/2024,0,12,30,9380,0.1,824.651,817,40,Pickering,4,Travel
202408,1184,13/08/2023,13/08/2024,0,12,30,9380,0.1,824.651,0,40,Pickering,4,Travel
202211,1185,13/11/2022,13/11/2024,0,24,30,1560,0.08,70.5546,1560,30,Missisauga,2,General
202212,1185,13/11/2022,13/11/2024,0,24,30,1560,0.08,70.5546,1499,30,Missisauga,2,General
202301,1185,13/11/2022,13/11/2024,0,24,30,1560,0.08,70.5546,1439,30,Missisauga,2,General
202302,1185,13/11/2022,13/11/2024,0,24,30,1560,0.08,70.5546,1378,30,Missisauga,2,General
202303,1185,13/11/2022,13/11/2024,0,24,30,1560,0.08,70.5546,1316,30,Missisauga,2,General
202304,1185,13/11/2022,13/11/2024,0,24,30,1560,0.08,70.5546,1255,30,Missisauga,2,General
202305,1185,13/11/2022,13/11/2024,0,24,30,1560,0.08,70.5546,1193,30,Missisauga,2,General
202306,1185,13/11/2022,13/11/2024,0,24,30,1560,0.08,70.5546,1130,30,Missisauga,2,General
202307,1185,13/11/2022,13/11/2024,0,24,30,1560,0.08,70.5546,1067,30,Missisauga,2,General
202308,1185,13/11/2022,13/11/2024,0,24,30,1560,0.08,70.5546,1003,30,Missisauga,2,General
202309,1185,13/11/2022,13/11/2024,0,24,30,1560,0.08,70.5546,940,30,Missisauga,2,General
202310,1185,13/11/2022,13/11/2024,0,24,30,1560,0.08,70.5546,875,30,Missisauga,2,General
202311,1185,13/11/2022,13/11/2024,0,24,30,1560,0.08,70.5546,811,30,Missisauga,2,General
202312,1185,13/11/2022,13/11/2024,0,24,30,1560,0.08,70.5546,745,30,Missisauga,2,General
202401,1185,13/11/2022,13/11/2024,0,24,30,1560,0.08,70.5546,680,30,Missisauga,2,General
202402,1185,13/11/2022,13/11/2024,0,24,30,1560,0.08,70.5546,614,30,Missisauga,2,General
202403,1185,13/11/2022,13/11/2024,0,24,30,1560,0.08,70.5546,547,30,Missisauga,2,General
202404,1185,13/11/2022,13/11/2024,0,24,30,1560,0.08,70.5546,480,30,Missisauga,2,General
202405,1185,13/11/2022,13/11/2024,0,24,30,1560,0.08,70.5546,413,30,Missisauga,2,General
202406,1185,13/11/2022,13/11/2024,0,24,30,1560,0.08,70.5546,345,30,Missisauga,2,General
202407,1185,13/11/2022,13/11/2024,0,24,30,1560,0.08,70.5546,277,30,Missisauga,2,General
202408,1185,13/11/2022,13/11/2024,0,24,30,1560,0.08,70.5546,208,30,Missisauga,2,General
202409,1185,13/11/2022,13/11/2024,0,24,30,1560,0.08,70.5546,139,30,Missisauga,2,General
202410,1185,13/11/2022,13/11/2024,0,24,30,1560,0.08,70.5546,70,30,Missisauga,2,General
202411,1185,13/11/2022,13/11/2024,0,24,30,1560,0.08,70.5546,0,30,Missisauga,2,General
202401,1186,23/01/2024,23/01/2029,0,60,30,9170,0.05,173.0492,9170,20,North York,1,Education
202402,1186,23/01/2024,23/01/2029,0,60,30,9170,0.05,173.0492,9035,20,North York,1,Education
202403,1186,23/01/2024,23/01/2029,0,60,30,9170,0.05,173.0492,8899,20,North York,1,Education
202404,1186,23/01/2024,23/01/2029,0,60,30,9170,0.05,173.0492,8763,20,North York,1,Education
202405,1186,23/01/2024,23/01/2029,0,60,30,9170,0.05,173.0492,8627,20,North York,1,Education
202406,1186,23/01/2024,23/01/2029,0,60,30,9170,0.05,173.0492,8490,20,North York,1,Education
202407,1186,23/01/2024,23/01/2029,0,60,30,9170,0.05,173.0492,8352,20,North York,1,Education
202408,1186,23/01/2024,23/01/2029,0,60,30,9170,0.05,173.0492,8214,20,North York,1,Education
202409,1186,23/01/2024,23/01/2029,0,60,30,9170,0.05,173.0492,8075,20,North York,1,Education
202410,1186,23/01/2024,23/01/2029,0,60,30,9170,0.05,173.0492,7936,20,North York,1,Education
202411,1186,23/01/2024,23/01/2029,0,60,30,9170,0.05,173.0492,7796,20,North York,1,Education
202412,1186,23/01/2024,23/01/2029,0,60,30,9170,0.05,173.0492,7655,20,North York,1,Education
202501,1186,23/01/2024,23/01/2029,0,60,30,9170,0.05,173.0492,7514,20,North York,1,Education
202502,1186,23/01/2024,23/01/2029,0,60,30,9170,0.05,173.0492,7372,20,North York,1,Education
202503,1186,23/01/2024,23/01/2029,0,60,30,9170,0.05,173.0492,7230,20,North York,1,Education
202504,1186,23/01/2024,23/01/2029,0,60,30,9170,0.05,173.0492,7087,20,North York,1,Education
202502,1187,22/02/2025,22/02/2029,0,48,30,6370,0.05,146.6966,6370,30,Missisauga,1,Education
202503,1187,22/02/2025,22/02/2029,0,48,30,6370,0.05,146.6966,6249,30,Missisauga,1,Education
202504,1187,22/02/2025,22/02/2029,0,48,30,6370,0.05,146.6966,6129,30,Missisauga,1,Education
202202,1188,23/02/2022,23/02/2027,0,60,30,6780,0.08,137.474,6780,50,Whitby,2,General
202203,1188,23/02/2022,23/02/2027,0,60,30,6780,0.08,137.474,6687,50,Whitby,2,General
202204,1188,23/02/2022,23/02/2027,0,60,30,6780,0.08,137.474,6594,50,Whitby,2,General
202205,1188,23/02/2022,23/02/2027,0,60,30,6780,0.08,137.474,6501,50,Whitby,2,General
202206,1188,23/02/2022,23/02/2027,0,60,30,6780,0.08,137.474,6407,50,Whitby,2,General
202207,1188,23/02/2022,23/02/2027,0,60,30,6780,0.08,137.474,6312,50,Whitby,2,General
202208,1188,23/02/2022,23/02/2027,0,60,30,6780,0.08,137.474,6217,50,Whitby,2,General
202209,1188,23/02/2022,23/02/2027,0,60,30,6780,0.08,137.474,6121,50,Whitby,2,General
202210,1188,23/02/2022,23/02/2027,0,60,30,6780,0.08,137.474,6024,50,Whitby,2,General
202211,1188,23/02/2022,23/02/2027,0,60,30,6780,0.08,137.474,5927,50,Whitby,2,General
202212,1188,23/02/2022,23/02/2027,0,60,30,6780,0.08,137.474,5829,50,Whitby,2,General
202301,1188,23/02/2022,23/02/2027,0,60,30,6780,0.08,137.474,5730,50,Whitby,2,General
202302,1188,23/02/2022,23/02/2027,0,60,30,6780,0.08,137.474,5631,50,Whitby,2,General
202303,1188,23/02/2022,23/02/2027,0,60,30,6780,0.08,137.474,5531,50,Whitby,2,General
202304,1188,23/02/2022,23/02/2027,0,60,30,6780,0.08,137.474,5430,50,Whitby,2,General
202305,1188,23/02/2022,23/02/2027,0,60,30,6780,0.08,137.474,5329,50,Whitby,2,General
202306,1188,23/02/2022,23/02/2027,0,60,30,6780,0.08,137.474,5227,50,Whitby,2,General
202307,1188,23/02/2022,23/02/2027,0,60,30,6780,0.08,137.474,5124,50,Whitby,2,General
202308,1188,23/02/2022,23/02/2027,0,60,30,6780,0.08,137.474,5021,50,Whitby,2,General
202309,1188,23/02/2022,23/02/2027,0,60,30,6780,0.08,137.474,4917,50,Whitby,2,General
202310,1188,23/02/2022,23/02/2027,0,60,30,6780,0.08,137.474,4812,50,Whitby,2,General
202311,1188,23/02/2022,23/02/2027,0,60,30,6780,0.08,137.474,4707,50,Whitby,2,General
202312,1188,23/02/2022,23/02/2027,0,60,30,6780,0.08,137.474,4601,50,Whitby,2,General
202401,1188,23/02/2022,23/02/2027,0,60,30,6780,0.08,137.474,4494,50,Whitby,2,General
202402,1188,23/02/2022,23/02/2027,0,60,30,6780,0.08,137.474,4387,50,Whitby,2,General
202403,1188,23/02/2022,23/02/2027,0,60,30,6780,0.08,137.474,4278,50,Whitby,2,General
202404,1188,23/02/2022,23/02/2027,0,60,30,6780,0.08,137.474,4169,50,Whitby,2,General
202405,1188,23/02/2022,23/02/2027,0,60,30,6780,0.08,137.474,4060,50,Whitby,2,General
202406,1188,23/02/2022,23/02/2027,0,60,30,6780,0.08,137.474,3949,50,Whitby,2,General
202407,1188,23/02/2022,23/02/2027,0,60,30,6780,0.08,137.474,3838,50,Whitby,2,General
202408,1188,23/02/2022,23/02/2027,0,60,30,6780,0.08,137.474,3726,50,Whitby,2,General
202409,1188,23/02/2022,23/02/2027,0,60,30,6780,0.08,137.474,3614,50,Whitby,2,General
202410,1188,23/02/2022,23/02/2027,0,60,30,6780,0.08,137.474,3500,50,Whitby,2,General
202411,1188,23/02/2022,23/02/2027,0,60,30,6780,0.08,137.474,3386,50,Whitby,2,General
202412,1188,23/02/2022,23/02/2027,0,60,30,6780,0.08,137.474,3271,50,Whitby,2,General
202501,1188,23/02/2022,23/02/2027,0,60,30,6780,0.08,137.474,3156,50,Whitby,2,General
202502,1188,23/02/2022,23/02/2027,0,60,30,6780,0.08,137.474,3039,50,Whitby,2,General
202503,1188,23/02/2022,23/02/2027,0,60,30,6780,0.08,137.474,2922,50,Whitby,2,General
202504,1188,23/02/2022,23/02/2027,0,60,30,6780,0.08,137.474,2804,50,Whitby,2,General
202311,1189,27/11/2023,27/11/2026,0,36,30,790,0.05,23.677,790,30,Missisauga,1,Education
202312,1189,27/11/2023,27/11/2026,0,36,30,790,0.05,23.677,769,30,Missisauga,1,Education
202401,1189,27/11/2023,27/11/2026,0,36,30,790,0.05,23.677,749,30,Missisauga,1,Education
202402,1189,27/11/2023,27/11/2026,0,36,30,790,0.05,23.677,728,30,Missisauga,1,Education
202403,1189,27/11/2023,27/11/2026,0,36,30,790,0.05,23.677,707,30,Missisauga,1,Education
202404,1189,27/11/2023,27/11/2026,0,36,30,790,0.05,23.677,687,30,Missisauga,1,Education
202405,1189,27/11/2023,27/11/2026,0,36,30,790,0.05,23.677,666,30,Missisauga,1,Education
202406,1189,27/11/2023,27/11/2026,0,36,30,790,0.05,23.677,645,30,Missisauga,1,Education
202407,1189,27/11/2023,27/11/2026,0,36,30,790,0.05,23.677,624,30,Missisauga,1,Education
202408,1189,27/11/2023,27/11/2026,0,36,30,790,0.05,23.677,603,30,Missisauga,1,Education
202409,1189,27/11/2023,27/11/2026,0,36,30,790,0.05,23.677,582,30,Missisauga,1,Education
202410,1189,27/11/2023,27/11/2026,0,36,30,790,0.05,23.677,561,30,Missisauga,1,Education
202411,1189,27/11/2023,27/11/2026,0,36,30,790,0.05,23.677,539,30,Missisauga,1,Education
202412,1189,27/11/2023,27/11/2026,0,36,30,790,0.05,23.677,518,30,Missisauga,1,Education
202501,1189,27/11/2023,27/11/2026,0,36,30,790,0.05,23.677,496,30,Missisauga,1,Education
202502,1189,27/11/2023,27/11/2026,0,36,30,790,0.05,23.677,475,30,Missisauga,1,Education
202503,1189,27/11/2023,27/11/2026,0,36,30,790,0.05,23.677,453,30,Missisauga,1,Education
202504,1189,27/11/2023,27/11/2026,0,36,30,790,0.05,23.677,431,30,Missisauga,1,Education
202205,1190,23/05/2022,23/05/2026,0,48,30,9400,0.05,216.4754,9400,20,North York,1,Education
202206,1190,23/05/2022,23/05/2026,0,48,30,9400,0.05,216.4754,9222,20,North York,1,Education
202207,1190,23/05/2022,23/05/2026,0,48,30,9400,0.05,216.4754,9044,20,North York,1,Education
202208,1190,23/05/2022,23/05/2026,0,48,30,9400,0.05,216.4754,8865,20,North York,1,Education
202209,1190,23/05/2022,23/05/2026,0,48,30,9400,0.05,216.4754,8686,20,North York,1,Education
202210,1190,23/05/2022,23/05/2026,0,48,30,9400,0.05,216.4754,8506,20,North York,1,Education
202211,1190,23/05/2022,23/05/2026,0,48,30,9400,0.05,216.4754,8325,20,North York,1,Education
202212,1190,23/05/2022,23/05/2026,0,48,30,9400,0.05,216.4754,8143,20,North York,1,Education
202301,1190,23/05/2022,23/05/2026,0,48,30,9400,0.05,216.4754,7960,20,North York,1,Education
202302,1190,23/05/2022,23/05/2026,0,48,30,9400,0.05,216.4754,7777,20,North York,1,Education
202303,1190,23/05/2022,23/05/2026,0,48,30,9400,0.05,216.4754,7593,20,North York,1,Education
202304,1190,23/05/2022,23/05/2026,0,48,30,9400,0.05,216.4754,7408,20,North York,1,Education
202305,1190,23/05/2022,23/05/2026,0,48,30,9400,0.05,216.4754,7222,20,North York,1,Education
202306,1190,23/05/2022,23/05/2026,0,48,30,9400,0.05,216.4754,7036,20,North York,1,Education
202307,1190,23/05/2022,23/05/2026,0,48,30,9400,0.05,216.4754,6849,20,North York,1,Education
202308,1190,23/05/2022,23/05/2026,0,48,30,9400,0.05,216.4754,6661,20,North York,1,Education
202309,1190,23/05/2022,23/05/2026,0,48,30,9400,0.05,216.4754,6472,20,North York,1,Education
202310,1190,23/05/2022,23/05/2026,0,48,30,9400,0.05,216.4754,6283,20,North York,1,Education
202311,1190,23/05/2022,23/05/2026,0,48,30,9400,0.05,216.4754,6092,20,North York,1,Education
202312,1190,23/05/2022,23/05/2026,0,48,30,9400,0.05,216.4754,5901,20,North York,1,Education
202401,1190,23/05/2022,23/05/2026,0,48,30,9400,0.05,216.4754,5709,20,North York,1,Education
202402,1190,23/05/2022,23/05/2026,0,48,30,9400,0.05,216.4754,5517,20,North York,1,Education
202403,1190,23/05/2022,23/05/2026,0,48,30,9400,0.05,216.4754,5323,20,North York,1,Education
202404,1190,23/05/2022,23/05/2026,0,48,30,9400,0.05,216.4754,5129,20,North York,1,Education
202405,1190,23/05/2022,23/05/2026,0,48,30,9400,0.05,216.4754,4934,20,North York,1,Education
202406,1190,23/05/2022,23/05/2026,0,48,30,9400,0.05,216.4754,4738,20,North York,1,Education
202407,1190,23/05/2022,23/05/2026,0,48,30,9400,0.05,216.4754,4541,20,North York,1,Education
202408,1190,23/05/2022,23/05/2026,0,48,30,9400,0.05,216.4754,4344,20,North York,1,Education
